来源场景,RuntimeEventID,触发类型,目标对象,世界X,世界Y,目标场景,跳转类型,Opcode,已证明必要条件,条件完整性,条件证据等级,来源资源,依赖GameVar,含瞬时变量或运行时结果,可用于提前Route筛选,v0.5说明
mp1405a,19,MANUAL_EB,save.SF2,1161,496,mp1404,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1405a/Mp1405a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406,13,TOUCH_EA,左中出入口,1104,706,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406/Mp1406.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406,14,TOUCH_EA,中上出入口,2889,264,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406/Mp1406.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406,15,TOUCH_EA,右上出入口,4057,401,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406/Mp1406.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406,16,,,,,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406/Mp1406.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14061,4,,,,,mp14062,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14061/Mp14061.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14061,16,,,,,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14061/Mp14061.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14061,22,,,,,mp14064,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14061/Mp14061.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14062,4,,,,,mp14062,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14062/Mp14062.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14062,15,TOUCH_EA,rescue,854,458,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14062/Mp14062.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14062,27,TOUCH_EA,右方出入口,2547,548,mp14041,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14062/Mp14062.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14062,28,,,,,mp14063,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14062/Mp14062.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14063,4,,,,,mp14062,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14063/Mp14063.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14063,22,TOUCH_EA,下方出入口,658,950,mp14062,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14063/Mp14063.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14063,23,,,,,mp14048,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14063/Mp14063.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14063,28,,,,,mp14043,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14063/Mp14063.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14064,4,,,,,mp14062,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14064/Mp14064.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14064,14,,,,,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14064/Mp14064.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14064,22,,,,,mp14065,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14064/Mp14064.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14065,4,,,,,mp14062,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14065/Mp14065.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14065,22,TOUCH_EA,右方出入口,1432,46,mp14045,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14065/Mp14065.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14065,23,,,,,mp14045,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14065/Mp14065.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14066,4,,,,,mp14062,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14066/Mp14066.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14066,13,,,,,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14066/Mp14066.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp14066,22,,,,,mp14061,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp14066/Mp14066.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406a,17,TOUCH_EA,左上樓梯出入口,322,311,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406a/Mp1406a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406a,18,,,,,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406a/Mp1406a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406a1,4,,,,,mp14062,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406a1/Mp1406a1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406a1,18,,,,,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406a1/Mp1406a1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406a1,22,,,,,mp14046,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406a1/Mp1406a1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406a2,4,,,,,mp14062,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406a2/Mp1406a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406a2,17,,,,,mp1401-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406a2/Mp1406a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1406a2,22,,,,,mp14047,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1406a2/Mp1406a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1407,12,TOUCH_EA,沙上,323,-30,mp1402,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1407/Mp1407.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1407,12,TOUCH_EA,沙上,323,-30,mp1402,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 44 && var[1] == 44,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1407/Mp1407.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1407,12,TOUCH_EA,沙上,323,-30,mp1402,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 44 && var[1] != 44 && var[1] == 45,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1407/Mp1407.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1410,14,,,,,mp1402,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1410/Mp1410.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1501,12,MANUAL_EB,藥舖出入口,270,826,mp1504,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1501/Mp1501.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1501,14,,,,,mp1502,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1501/Mp1501.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1501,15,MANUAL_EB,雜貨舖出入口,1967,221,mp1503,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1501/Mp1501.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1501,17,,,,,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] != 9 && var[3] != 8 && var[3] != 7 && var[3] != 6 && var[3] != 5 && var[3] != 4,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1501/Mp1501.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1502,14,,,,,mp1501,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1502/Mp1502.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1502,21,MANUAL_EB,feed_wood,327,468,mp1502,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1502/Mp1502.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1503,15,,,,,mp1501,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1503/Mp1503.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1504,12,,,,,mp1501,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1504/Mp1504.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1600a,12,TOUCH_EA,洞穴出入口,152,382,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] != 17,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1600a/Mp1600a.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1600a,12,TOUCH_EA,洞穴出入口,152,382,mp2503a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] == 17,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1600a/Mp1600a.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1600a,12,TOUCH_EA,洞穴出入口,152,382,mp1607,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] == 17,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1600a/Mp1600a.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1600a,13,,,,,mp1600b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1600a/Mp1600a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1600a,13,,,,,mp1600b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] == 14,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1600a/Mp1600a.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1600b,12,TOUCH_EA,右下出口,2621,1595,mp1601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] != 15 && var[3] >= 20,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1600b/Mp1600b.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1600b,12,TOUCH_EA,右下出口,2621,1595,mp1601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] == 15,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1600b/Mp1600b.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1600b,12,TOUCH_EA,右下出口,2621,1595,mp1601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] != 15 && var[3] < 20,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1600b/Mp1600b.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1600b,13,,,,,mp1600a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1600b/Mp1600b.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1601,12,,,,,mp1600b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] <= 23,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1601/Mp1601.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1601,12,,,,,mp1600b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] > 23 && var[668] != 2 && var[619] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1601/Mp1601.eve,3|619|668,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1601,12,,,,,mp1600b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] > 23 && var[668] != 2 && var[619] == 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1601/Mp1601.eve,3|619|668,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1601,13,,,,,mp1602,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] != 16,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1601/Mp1601.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1601,13,,,,,mp1602,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] == 16,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1601/Mp1601.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1601,13,,,,,mp1601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] == 16,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1601/Mp1601.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1601,14,MANUAL_EB,長老家入口,1412,267,mp1603a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1601/Mp1601.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1602,13,,,,,mp1601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1602/Mp1602.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1602,31,,,,,mp1603d2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[668] != 4 && var[668] != 3 && var[668] == 2,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1602/Mp1602.eve,668,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1602,31,,,,,mp1601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[668] != 4 && var[668] != 3 && var[668] == 2,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1602/Mp1602.eve,668,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a1,4,,,,,mp1603a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a1/Mp1603a1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a1,14,TOUCH_EA,左上出入口,171,245,mp1603b2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a1/Mp1603a1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a1,15,,,,,mp1603b2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a1/Mp1603a1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a2,4,,,,,mp1603a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a2/Mp1603a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a2,12,TOUCH_EA,左上出入口,729,446,mp1601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] != 23 && var[3] != 22 && var[3] != 21 && var[3] != 20 && var[3] != 19,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a2/Mp1603a2.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a2,12,TOUCH_EA,左上出入口,729,446,mp1607,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] != 23 && var[3] != 22 && var[3] != 21,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a2/Mp1603a2.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a2,12,TOUCH_EA,左上出入口,729,446,mp1602,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] == 23,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a2/Mp1603a2.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a2,12,TOUCH_EA,左上出入口,729,446,mp1601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3] == 23,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a2/Mp1603a2.eve,3,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a2,13,TOUCH_EA,右上出入口,1367,440,mp1603b2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a2/Mp1603a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a2,14,,,,,mp1603b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a2/Mp1603a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a3,4,,,,,mp1603a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a3/Mp1603a3.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a3,13,,,,,mp1603b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a3/Mp1603a3.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603a3,15,,,,,mp1603b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603a3/Mp1603a3.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603b1,4,,,,,mp1603a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603b1/Mp1603b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603b1,12,TOUCH_EA,中下出入口,1314,1227,mp1603c1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603b1/Mp1603b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1603b1,13,TOUCH_EA,左下出入口,433,1337,mp1603a3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1603b1/Mp1603b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
